"1","100","100","100","100","100","100","100","100","100","830","1137","1053","1026","981","887","1026","1032","988","1040","980","1135","1032","1010","982","892","958","1028","974","1009","829","2","22","1","6","4","65","8","14","29","0","1130","1","2","0","0","1","0","1","0","0","0","1022","1","0","0","3","4","2","0","0","0","1","1005","0","2","0","1","1","0","0","0","1","0","971","0","3","1","0","6","0","0","0","10","0","876","2","0","2","2","0","2","0","1","1","1","952","0","1","0","0","2","4","1","0","1","0","1016","1","3","1","0","2","2","1","1","0","1","965","1","0","1","0","3","2","2","0","1","1","999","0.9765","0.9769805001781142","0.9760646565465088","0.9757316134208391"
"100","1","100","100","100","100","100","100","100","100","988","1054","1045","1004","1010","897","955","1034","994","1019","980","1135","1032","1010","982","892","958","1028","974","1009","976","0","0","0","0","0","1","1","2","0","0","1054","9","3","32","2","4","9","20","2","2","0","1023","0","0","0","0","3","4","0","1","0","1","995","0","7","0","2","2","2","0","0","1","0","972","0","3","1","0","5","2","0","1","3","0","882","2","1","0","1","5","0","2","1","2","4","943","0","1","0","0","0","6","1","0","0","0","1014","2","5","2","0","2","1","1","0","1","1","963","3","0","0","0","0","3","2","1","2","0","1001","0.9823","0.9822732001233382","0.9831087677677012","0.982518931184018"
"1","1","100","100","100","100","100","100","100","100","862","1015","1087","1009","1000","903","998","1058","1049","1019","980","1135","1032","1010","982","892","958","1028","974","1009","860","0","33","0","7","9","29","10","7","25","0","1015","10","5","4","1","19","11","70","0","0","0","1026","0","0","0","0","6","0","0","0","0","4","995","0","3","0","4","2","2","0","0","0","0","976","0","1","0","1","4","0","0","1","5","0","881","3","1","1","0","0","0","2","0","6","4","946","0","0","0","0","0","7","0","0","1","0","1019","1","0","2","0","1","2","0","2","0","1","965","1","0","0","3","2","7","2","0","6","2","987","0.967","0.967887788963498","0.9680391918967899","0.9670121897313454"
"100","100","1","100","100","100","100","100","100","100","1005","1267","669","1060","1002","898","948","1106","1031","1014","980","1135","1032","1010","982","892","958","1028","974","1009","977","1","0","0","0","0","1","1","0","0","0","1133","0","0","0","1","1","0","0","0","16","120","668","56","21","0","4","89","57","1","0","0","0","1000","0","5","0","1","2","2","0","0","0","0","973","0","1","0","2","6","3","0","0","2","0","883","2","1","1","0","6","3","0","0","5","5","939","0","0","0","0","8","1","0","0","1","0","1012","0","6","1","0","0","0","0","2","0","1","969","1","2","2","0","2","3","1","0","1","0","998","0.9552","0.9592233705461934","0.9561875296031166","0.9533806439703836"
"1","100","1","100","100","100","100","100","100","100","889","1274","678","1075","1020","906","991","1108","1029","1030","980","1135","1032","1010","982","892","958","1028","974","1009","883","6","0","3","9","11","39","3","5","21","0","1131","0","2","0","0","2","0","0","0","4","121","676","58","24","2","4","86","55","2","0","1","0","1001","0","3","0","2","1","2","0","0","0","0","976","0","0","0","1","5","0","0","0","5","0","885","1","1","0","0","1","4","0","0","6","2","945","0","0","0","0","8","1","2","0","0","0","1012","1","4","1","0","0","4","1","1","0","2","963","2","0","3","1","0","4","2","0","2","3","994","0.9466","0.9510751063908514","0.9474372556059893","0.9447995394074653"
"100","1","1","100","100","100","100","100","100","100","1000","1089","613","1130","995","902","951","1206","1114","1000","980","1135","1032","1010","982","892","958","1028","974","1009","977","0","0","0","0","0","0","1","1","1","0","1086","0","9","0","3","7","19","11","0","10","1","612","110","13","1","5","149","131","0","0","0","0","1001","0","2","0","2","2","3","0","0","0","0","973","0","2","1","3","3","1","0","0","6","0","883","2","0","0","0","8","1","0","0","6","4","935","0","4","0","0","1","1","1","0","0","0","1024","1","0","3","0","0","2","0","2","0","4","959","4","1","0","0","1","3","7","0","6","2","989","0.9439","0.9497404969257943","0.9455503260976876","0.9411249994385065"
"100","100","100","1","100","100","100","100","100","100","985","1133","1054","715","981","1044","960","1070","1023","1035","980","1135","1032","1010","982","892","958","1028","974","1009","971","0","1","0","0","0","3","2","3","0","0","1126","1","0","0","3","2","3","0","0","1","1","1022","0","1","0","1","4","2","0","2","1","23","713","0","148","0","32","53","38","0","0","1","0","974","0","3","0","2","2","2","0","0","2","0","884","2","2","0","0","3","3","0","0","1","3","947","0","1","0","0","2","3","0","0","1","0","1018","2","2","4","0","2","0","1","1","1","4","957","4","2","0","1","0","4","4","1","5","3","989","0.9601","0.9614958128284021","0.9603536947839777","0.9577437745042123"
"1","100","100","1","100","100","100","100","100","100","776","1143","1101","824","994","1038","1011","1038","1032","1043","980","1135","1032","1010","982","892","958","1028","974","1009","776","1","43","0","18","42","60","2","21","17","0","1132","1","0","0","1","1","0","0","0","0","2","1022","0","0","0","1","4","3","0","0","0","21","821","0","88","0","18","39","23","0","0","2","0","971","0","3","0","1","5","0","0","1","3","0","886","1","0","1","0","0","1","1","0","3","8","944","0","1","0","0","6","9","0","0","1","0","1007","1","4","0","0","1","0","0","4","0","3","965","1","0","1","0","0","2","8","1","4","0","993","0.9517","0.9536410925424889","0.9514307515692348","0.9495837774715664"
"100","1","100","1","100","100","100","100","100","100","991","1078","1060","750","999","1013","948","1084","1052","1025","980","1135","1032","1010","982","892","958","1028","974","1009","974","0","0","0","0","0","1","2","3","0","0","1077","12","0","17","3","1","11","13","1","2","0","1017","0","1","0","0","8","4","0","3","0","19","749","0","116","0","37","66","20","0","0","1","0","973","0","2","1","2","3","2","0","1","1","0","885","1","1","0","1","5","1","2","0","3","3","942","0","2","0","0","0","6","0","0","1","0","1019","1","1","2","0","2","0","2","2","0","2","959","5","3","0","0","0","3","3","1","3","2","994","0.9589","0.9602696057402398","0.9597090061015774","0.9574044945937257"
"1","1","100","1","100","100","100","100","100","100","688","816","1212","658","1022","1001","962","1107","1459","1075","980","1135","1032","1010","982","892","958","1028","974","1009","688","0","118","0","3","5","27","11","82","46","0","816","17","1","39","1","2","64","195","0","0","0","1025","0","1","0","0","2","4","0","0","0","36","656","0","92","0","13","188","25","0","0","0","0","974","0","3","0","1","4","0","0","0","1","0","887","2","1","1","0","0","0","4","0","2","12","928","0","12","0","0","0","8","0","0","1","0","1014","2","3","0","0","2","0","0","0","0","0","971","1","0","0","2","0","3","3","0","2","3","996","0.8955","0.9154499295684537","0.8989055488816196","0.8941340072530757"
